date,weekno,employee_id,name,status
10-May-22,W 20,Atq -343,myla klein,WFO
10-May-22,W 20,Atq -440,MCKAYLA PARKER,WFO
10-May-22,W 20,Atq -405,SOFIA SOLIS,WFO
10-May-22,W 20,Atq -467,CASON DAVID,WFO
10-May-22,W 20,Atq -443,lyric bartlett,WFO
10-May-22,W 20,Atq -335,TORI SHANNON,WFO
10-May-22,W 20,Atq -397,grace stone,WFO
10-May-22,W 20,Atq -404,ANA LITTLE,WFO
10-May-22,W 20,Atq -436,phoenix brady,WFO
10-May-22,W 20,Atq -441,loki lal,WFO
10-May-22,W 20,Atq -366,PETER PANDEY,WFO
10-May-22,W 20,Atq -438,MEKHI SINGLETON,WFO
10-May-22,W 20,Atq -398,bo cordova,WFO
10-May-22,W 20,Atq -411,nevaeh waller,WFO
10-May-22,W 20,Atq -462,JARVIS SINGH,WFO
10-May-22,W 20,Atq -406,thanos thakur,WFO
10-May-22,W 20,Atq -387,konner henson,WFH
10-May-22,W 20,Atq -472,QUINCY MENDEZ,WFH
10-May-22,W 20,Atq -382,gustavo ritter,WFH
10-May-22,W 20,Atq -418,MARQUIS WYATT,WFH
10-May-22,W 20,Atq -398,SALVATORE HENDRIX,WFH
10-May-22,W 20,Atq -472,cristofer bernard,SL
10-May-22,W 20,Atq -335,MADELYNN GRAY,SL
10-May-22,W 20,Atq -453,nehemiah diaz,PL
10-May-22,W 20,Atq -419,kaylah schultz,PL
10-May-22,W 20,Atq -362,kiana mcmillan,WFO
10-May-22,W 20,Atq -476,KANE MALONE,WFO
10-May-22,W 20,Atq -455,ADITYA WALLS,WFO
10-May-22,W 20,Atq -458,JESSIE CARRILLO,WFO
10-May-22,W 20,Atq -400,CHAD MACIAS,WFO
10-May-22,W 20,Atq -437,DALLAS WEEKS,WFO
10-May-22,W 20,Atq -372,miley combs,WFO
10-May-22,W 20,Atq -374,KALEY FITZPATRICK,WFO
10-May-22,W 20,Atq -470,JOVANI POPE,WFO
10-May-22,W 20,Atq -385,FINNEGAN GILBERT,WFO
10-May-22,W 20,Atq -448,athena rios,WFO
10-May-22,W 20,Atq -472,quincy mendez,WFO
10-May-22,W 20,Atq -411,samuel murray,WFO
11-May-22,W 20,Atq -461,josh sharp,WFO
11-May-22,W 20,Atq -453,NEHEMIAH DIAZ,WFO
11-May-22,W 20,Atq -376,dominique benjamin,WFO
11-May-22,W 20,Atq -418,hillary kirk,WFO
11-May-22,W 20,Atq -373,ISIAH SMALL,WFO
11-May-22,W 20,Atq -408,NICK OROZCO,WFO
11-May-22,W 20,Atq -418,marquis wyatt,WFO
11-May-22,W 20,Atq -414,titus andersen,WFO
11-May-22,W 20,Atq -403,will mahoney,WFO
11-May-22,W 20,Atq -393,EMMA FREEMAN,WFO
11-May-22,W 20,Atq -367,briley orr,WFO
11-May-22,W 20,Atq -452,AYANNA ATKINS,WFO
11-May-22,W 20,Atq -421,rylee mullins,WFO
11-May-22,W 20,Atq -432,RYANN GUERRERO,WFO
11-May-22,W 20,Atq -484,demarcus gordon,WFO
11-May-22,W 20,Atq -467,esperanza irwin,WFO
11-May-22,W 20,Atq -396,KARMA REEVES,WFO
11-May-22,W 20,Atq -472,CRISTOFER BERNARD,WFO
11-May-22,W 20,Atq -412,TUCKER AUSTIN,WFO
11-May-22,W 20,Atq -484,ADYSON MOYER,WFO
11-May-22,W 20,Atq -385,jase ingram,WFO
11-May-22,W 20,Atq -456,ADRIEL PACE,WFO
11-May-22,W 20,Atq -375,kenley marsh,WFO
11-May-22,W 20,Atq -475,LONDON KIM,WFO
11-May-22,W 20,Atq -405,CHRIS FRYE,WFO
11-May-22,W 20,Atq -331,JONAH HAMILTON,WFO
11-May-22,W 20,Atq -435,DEAN MCLAUGHLIN,WFO
11-May-22,W 20,Atq -348,WESTON HORTON,WFO
11-May-22,W 20,Atq -468,XIOMARA RUIZ,WFO
11-May-22,W 20,Atq -368,MACIE CALLAHAN,WFO
11-May-22,W 20,Atq -475,rey novak,WFO
11-May-22,W 20,Atq -375,HAILEE FITZPATRICK,WFO
11-May-22,W 20,Atq -433,JAYCE FUENTES,WFO
11-May-22,W 20,Atq -370,ELLA ROTH,WFO
11-May-22,W 20,Atq -423,RODRIGO PRICE,WFO
11-May-22,W 20,Atq -438,miles fields,WFO
11-May-22,W 20,Atq -349,trystan ortega,WFO
11-May-22,W 20,Atq -459,iris woodard,WFO
11-May-22,W 20,Atq -396,JOEL CRUZ,WFO
11-May-22,W 20,Atq -419,faith hamilton,WFO
11-May-22,W 20,Atq -446,april ayers,WFO
11-May-22,W 20,Atq -334,boston morse,WFO
11-May-22,W 20,Atq -343,myla klein,WFO
11-May-22,W 20,Atq -440,MCKAYLA PARKER,WFO
11-May-22,W 20,Atq -405,SOFIA SOLIS,WFO
11-May-22,W 20,Atq -450,MIYA HAMPTON,WFO
11-May-22,W 20,Atq -467,CASON DAVID,WFO
11-May-22,W 20,Atq -443,lyric bartlett,WFO
11-May-22,W 20,Atq -335,TORI SHANNON,WFO
11-May-22,W 20,Atq -397,GRACE STONE,WFO
11-May-22,W 20,Atq -404,ana little,WFO
11-May-22,W 20,Atq -436,PHOENIX BRADY,WFO
11-May-22,W 20,Atq -441,loki lal,WFO
11-May-22,W 20,Atq -366,PETER PANDEY,WFO
11-May-22,W 20,Atq -438,mekhi singleton,WFO
11-May-22,W 20,Atq -398,BO CORDOVA,WFO
11-May-22,W 20,Atq -411,nevaeh waller,WFO
11-May-22,W 20,Atq -462,jarvis singh,WFO
11-May-22,W 20,Atq -406,thanos thakur,WFO
11-May-22,W 20,Atq -387,KONNER HENSON,WFH
11-May-22,W 20,Atq -382,GUSTAVO RITTER,WFH
11-May-22,W 20,Atq -398,salvatore hendrix,WFH
11-May-22,W 20,Atq -419,kaylah schultz,PL
11-May-22,W 20,Atq -362,kiana mcmillan,WFO
11-May-22,W 20,Atq -476,KANE MALONE,WFO
11-May-22,W 20,Atq -455,aditya walls,WFO
11-May-22,W 20,Atq -458,JESSIE CARRILLO,WFO
11-May-22,W 20,Atq -400,CHAD MACIAS,WFO
11-May-22,W 20,Atq -437,dallas weeks,WFO
11-May-22,W 20,Atq -372,MILEY COMBS,WFO
11-May-22,W 20,Atq -374,KALEY FITZPATRICK,WFO
11-May-22,W 20,Atq -470,jovani pope,WFO
11-May-22,W 20,Atq -385,FINNEGAN GILBERT,WFO
11-May-22,W 20,Atq -448,ATHENA RIOS,WFO
11-May-22,W 20,Atq -472,QUINCY MENDEZ,WFO
11-May-22,W 20,Atq -411,samuel murray,WFO
12-May-22,W 20,Atq -461,josh sharp,WFO
12-May-22,W 20,Atq -453,nehemiah diaz,WFO
12-May-22,W 20,Atq -376,dominique benjamin,WFO
12-May-22,W 20,Atq -418,HILLARY KIRK,WFO
12-May-22,W 20,Atq -373,ISIAH SMALL,WFO
12-May-22,W 20,Atq -418,marquis wyatt,WFO
12-May-22,W 20,Atq -414,TITUS ANDERSEN,WFO
12-May-22,W 20,Atq -403,will mahoney,WFO
12-May-22,W 20,Atq -393,EMMA FREEMAN,WFO
12-May-22,W 20,Atq -367,BRILEY ORR,WFO
12-May-22,W 20,Atq -421,RYLEE MULLINS,WFO
12-May-22,W 20,Atq -432,RYANN GUERRERO,WFO
12-May-22,W 20,Atq -484,DEMARCUS GORDON,WFO
12-May-22,W 20,Atq -467,ESPERANZA IRWIN,WFO
12-May-22,W 20,Atq -396@,KARMA REEVES,WFO
12-May-22,W 20,Atq -472,cristofer bernard,WFO
12-May-22,W 20,Atq -412,tucker austin,WFO
12-May-22,W 20,Atq -484,ADYSON MOYER,WFO
12-May-22,W 20,Atq -456,adriel pace,WFO
12-May-22,W 20,Atq -375,kenley marsh,WFO
12-May-22,W 20,Atq -475,LONDON KIM,WFO
12-May-22,W 20,Atq -435,DEAN MCLAUGHLIN,WFO
12-May-22,W 20,Atq -348,weston horton,WFO
12-May-22,W 20,Atq -468,xiomara ruiz,WFO
12-May-22,W 20,Atq -368,macie callahan,WFO
12-May-22,W 20,Atq -475,rey novak,WFO
12-May-22,W 20,Atq -375,hailee fitzpatrick,WFO
12-May-22,W 20,Atq -370,ELLA ROTH,WFO
12-May-22,W 20,Atq -423,RODRIGO PRICE,WFO
12-May-22,W 20,Atq -459,iris woodard,WFO
12-May-22,W 20,Atq -396,JOEL CRUZ,WFO
12-May-22,W 20,Atq -419,faith hamilton,WFO
12-May-22,W 20,Atq -446,april ayers,WFO
12-May-22,W 20,Atq -343,MYLA KLEIN,WFO
12-May-22,W 20,Atq -440,mckayla parker,WFO
12-May-22,W 20,Atq -450,MIYA HAMPTON,WFO
12-May-22,W 20,Atq -467,CASON DAVID,WFO
12-May-22,W 20,Atq -443,lyric bartlett,WFO
12-May-22,W 20,Atq -335,tori shannon,WFO
12-May-22,W 20,Atq -404,ana little,WFO
12-May-22,W 20,Atq -436,PHOENIX BRADY,WFO
12-May-22,W 20,Atq -441,loki lal,WFO
12-May-22,W 20,Atq -366,peter pandey,WFO
12-May-22,W 20,Atq -438,MEKHI SINGLETON,WFO
12-May-22,W 20,Atq -411,NEVAEH WALLER,WFO
12-May-22,W 20,Atq -462,JARVIS SINGH,WFO
12-May-22,W 20,Atq -406,thanos thakur,WFO
12-May-22,W 20,Atq -387,KONNER HENSON,WFH
12-May-22,W 20,Atq -382,GUSTAVO RITTER,WFH
12-May-22,W 20,Atq -398,salvatore hendrix,WFH
12-May-22,W 20,Atq -405,chris frye,WFH
12-May-22,W 20,Atq -331,jonah hamilton,WFH
12-May-22,W 20,Atq -335,madelynn gray,WFH
12-May-22,W 20,Atq -398,bo cordova,WFH
12-May-22,W 20,Atq -385,JASE INGRAM,PL
12-May-22,W 20,Atq -349,trystan ortega,PL
12-May-22,W 20,Atq -419,kaylah schultz,PL
12-May-22,W 20,Atq -455,ADITYA WALLS,WFO
12-May-22,W 20,Atq -458,JESSIE CARRILLO,WFO
12-May-22,W 20,Atq -400,CHAD MACIAS,WFO
12-May-22,W 20,Atq -372,miley combs,WFO
12-May-22,W 20,Atq -374,KALEY FITZPATRICK,WFO
12-May-22,W 20,Atq -470,jovani pope,WFO
12-May-22,W 20,Atq -411,samuel murray,WFO
12-May-22,W 20,Atq -461,JOSH SHARP,WFO
12-May-22,W 20,Atq -453,nehemiah diaz,WFO
12-May-22,W 20,Atq -376,dominique benjamin,WFO
12-May-22,W 20,Atq -418,HILLARY KIRK,WFO
12-May-22,W 20,Atq -373,isiah small,WFO
12-May-22,W 20,Atq -418,MARQUIS WYATT,WFO
13-May-22,W 20,Atq -414,TITUS ANDERSEN,WFO
13-May-22,W 20,Atq -403,will mahoney,WFO
13-May-22,W 20,Atq -393,emma freeman,WFO
13-May-22,W 20,Atq -367,briley orr,WFO
13-May-22,W 20,Atq -452,ayanna atkins,WFO
13-May-22,W 20,Atq -421,RYLEE MULLINS,WFO
13-May-22,W 20,Atq -432,RYANN GUERRERO,WFO
13-May-22,W 20,Atq -484,DEMARCUS GORDON,WFO
13-May-22,W 20,Atq -467,esperanza irwin,WFO
13-May-22,W 20,Atq -472,cristofer bernard,WFO
13-May-22,W 20,Atq -412,TUCKER AUSTIN,WFO
13-May-22,W 20,Atq -484,ADYSON MOYER,WFO
13-May-22,W 20,Atq -456,ADRIEL PACE,WFO
13-May-22,W 20,Atq -375,KENLEY MARSH,WFO
13-May-22,W 20,Atq -475,london kim,WFO
13-May-22,W 20,Atq -331,JONAH HAMILTON,WFO
13-May-22,W 20,Atq -435,DEAN MCLAUGHLIN,WFO
13-May-22,W 20,Atq -348,weston horton,WFO
13-May-22,W 20,Atq -468,XIOMARA RUIZ,WFO
13-May-22,W 20,Atq -368,MACIE CALLAHAN,WFO
13-May-22,W 20,Atq -475,REY NOVAK,WFO
13-May-22,W 20,Atq -375,HAILEE FITZPATRICK,WFO
13-May-22,W 20,Atq -370,ELLA ROTH,WFO
13-May-22,W 20,Atq -459,iris woodard,WFO
13-May-22,W 20,Atq -419,faith hamilton,WFO
13-May-22,W 20,Atq -446,april ayers,WFO
13-May-22,W 20,Atq -335,MADELYNN GRAY,WFO
13-May-22,W 20,Atq -405,SOFIA SOLIS,WFO
13-May-22,W 20,Atq -450,miya hampton,WFO
13-May-22,W 20,Atq -467,CASON DAVID,WFO
13-May-22,W 20,Atq -443,lyric bartlett,WFO
13-May-22,W 20,Atq -335,TORI SHANNON,WFO
13-May-22,W 20,Atq -404,ana little,WFO
13-May-22,W 20,Atq -436,PHOENIX BRADY,WFO
13-May-22,W 20,Atq -441,LOKI LAL,WFO
13-May-22,W 20,Atq -366,PETER PANDEY,WFO
13-May-22,W 20,Atq -438,MEKHI SINGLETON,WFO
13-May-22,W 20,Atq -411,NEVAEH WALLER,WFO
13-May-22,W 20,Atq -462,jarvis singh,WFO
13-May-22,W 20,Atq -406,thanos thakur,WFO
13-May-22,W 20,Atq -385,finnegan gilbert,WFH
13-May-22,W 20,Atq -387,konner henson,WFH
13-May-22,W 20,Atq -472,quincy mendez,WFH
13-May-22,W 20,Atq -382,GUSTAVO RITTER,WFH
13-May-22,W 20,Atq -408,nick orozco,WFH
13-May-22,W 20,Atq -398,SALVATORE HENDRIX,WFH
13-May-22,W 20,Atq -405,chris frye,WFH
13-May-22,W 20,Atq -419,kaylah schultz,BL
13-May-22,W 20,Atq -396,karma reeves,PL
13-May-22,W 20,Atq -385,JASE INGRAM,PL
13-May-22,W 20,Atq -433,JAYCE FUENTES,PL
13-May-22,W 20,Atq -423,RODRIGO PRICE,PL
13-May-22,W 20,Atq -438,MILES FIELDS,PL
13-May-22,W 20,Atq -349,TRYSTAN ORTEGA,PL
13-May-22,W 20,Atq -396,joel cruz,PL
13-May-22,W 20,Atq -334,BOSTON MORSE,PL
13-May-22,W 20,Atq -343,myla klein,PL
13-May-22,W 20,Atq -440,mckayla parker,PL
13-May-22,W 20,Atq -397,GRACE STONE,PL
13-May-22,W 20,Atq -398,BO CORDOVA,PL
13-May-22,W 20,Atq -389,JULIEN HAMILTON,WO
13-May-22,W 20,Atq -414,MCKAYLA MILES,WO
13-May-22,W 20,Atq -461,shea zuniga,WO
13-May-22,W 20,Atq -426,ISABELLA PITTMAN,WO
13-May-22,W 20,Atq -362,kiana mcmillan,WO
13-May-22,W 20,Atq -476,KANE MALONE,WO
13-May-22,W 20,Atq -455,aditya walls,WO
13-May-22,W 20,Atq -458,jessie carrillo,WO
13-May-22,W 20,Atq -400,chad macias,WO
13-May-22,W 20,Atq -437,dallas weeks,WO
13-May-22,W 20,Atq -372,MILEY COMBS,WO
13-May-22,W 20,Atq -374,KALEY FITZPATRICK,WO
13-May-22,W 20,Atq -470,JOVANI POPE,WO
14-May-22,W 20,Atq -455,caylee meadows,WO
14-May-22,W 20,Atq -385,finnegan gilbert,WO
14-May-22,W 20,Atq -387,konner henson,WO
14-May-22,W 20,Atq -430,MAXIMUS MCKENZIE,WO
14-May-22,W 20,Atq -371,kayleigh kennedy,WO
14-May-22,W 20,Atq -364,keaton nixon,WO
14-May-22,W 20,Atq -448,ATHENA RIOS,WO
14-May-22,W 20,Atq -472,quincy mendez,WO
14-May-22,W 20,Atq -411,SAMUEL MURRAY,WO
14-May-22,W 20,Atq -461,josh sharp,WO
14-May-22,W 20,Atq -453,nehemiah diaz,WO
14-May-22,W 20,Atq -376,DOMINIQUE BENJAMIN,WO
14-May-22,W 20,Atq -418,HILLARY KIRK,WO
14-May-22,W 20,Atq -373,isiah small,WO
14-May-22,W 20,Atq -382,GUSTAVO RITTER,WO
14-May-22,W 20,Atq -408,nick orozco,WO
14-May-22,W 20,Atq -418,MARQUIS WYATT,WO
14-May-22,W 20,Atq -414,TITUS ANDERSEN,WO
14-May-22,W 20,Atq -403,will mahoney,WO
14-May-22,W 20,Atq -393,EMMA FREEMAN,WO
14-May-22,W 20,Atq -367,briley orr,WO
14-May-22,W 20,Atq -452,AYANNA ATKINS,WO
14-May-22,W 20,Atq -421,RYLEE MULLINS,WO
14-May-22,W 20,Atq -432,RYANN GUERRERO,WO
14-May-22,W 20,Atq -484,demarcus gordon,WO
14-May-22,W 20,Atq -467,esperanza irwin,WO
14-May-22,W 20,Atq -396,KARMA REEVES,WO
14-May-22,W 20,Atq -472,CRISTOFER BERNARD,WO
14-May-22,W 20,Atq -412,tucker austin,WO
14-May-22,W 20,Atq -398,salvatore hendrix,WO
14-May-22,W 20,Atq -484,adyson moyer,WO
14-May-22,W 20,Atq -385,JASE INGRAM,WO
14-May-22,W 20,Atq -456,ADRIEL PACE,WO
14-May-22,W 20,Atq -375,kenley marsh,WO
14-May-22,W 20,Atq -475,london kim,WO
14-May-22,W 20,Atq -405,chris frye,WO
14-May-22,W 20,Atq -331,JONAH HAMILTON,WO
14-May-22,W 20,Atq -435,dean mclaughlin,WO
14-May-22,W 20,Atq -348,weston horton,WO
14-May-22,W 20,Atq -468,xiomara ruiz,WO
14-May-22,W 20,Atq -368,macie callahan,WO
14-May-22,W 20,Atq -475,rey novak,WO
14-May-22,W 20,Atq -375,hailee fitzpatrick,WO
14-May-22,W 20,Atq -433,JAYCE FUENTES,WO
14-May-22,W 20,Atq -370,ella roth,WO
14-May-22,W 20,Atq -423,rodrigo price,WO
14-May-22,W 20,Atq -438,miles fields,WO
14-May-22,W 20,Atq -349,trystan ortega,WO
14-May-22,W 20,Atq -459,iris woodard,WO
14-May-22,W 20,Atq -396,joel cruz,WO
14-May-22,W 20,Atq -419,FAITH HAMILTON,WO
14-May-22,W 20,Atq -446,april ayers,WO
14-May-22,W 20,Atq -334,BOSTON MORSE,WO
14-May-22,W 20,Atq -343,myla klein,WO
14-May-22,W 20,Atq -335,madelynn gray,WO
14-May-22,W 20,Atq -440,mckayla parker,WO
14-May-22,W 20,Atq -405,sofia solis,WO
14-May-22,W 20,Atq -450,MIYA HAMPTON,WO
14-May-22,W 20,Atq -467,CASON DAVID,WO
14-May-22,W 20,Atq -419,kaylah schultz,WO
14-May-22,W 20,Atq -443,LYRIC BARTLETT,WO
14-May-22,W 20,Atq -335,TORI SHANNON,WO
14-May-22,W 20,Atq -397,grace stone,WO
14-May-22,W 20,Atq -404,ana little,WO
14-May-22,W 20,Atq -436,phoenix brady,WO
14-May-22,W 20,Atq -441,LOKI LAL,WO
14-May-22,W 20,Atq -366,PETER PANDEY,WO
14-May-22,W 20,Atq -438,MEKHI SINGLETON,WO
14-May-22,W 20,Atq -398,BO CORDOVA,WO
14-May-22,W 20,Atq -411,nevaeh waller,WO
14-May-22,W 20,Atq -462,JARVIS SINGH,WO
14-May-22,W 20,Atq -406,thanos thakur,WO
14-May-22,W 21,Atq -389,julien hamilton,WO
14-May-22,W 21,Atq -414,mckayla miles,WO
14-May-22,W 21,Atq -461,SHEA ZUNIGA,WO
14-May-22,W 21,Atq -426,ISABELLA PITTMAN,WO
14-May-22,W 21,Atq -362,KIANA MCMILLAN,WO
14-May-22,W 21,Atq -476,kane malone,WO
14-May-22,W 21,Atq -455,aditya walls,WO
14-May-22,W 21,Atq -458,jessie carrillo,WO
14-May-22,W 21,Atq -400,CHAD MACIAS,WO
14-May-22,W 21,Atq -437,dallas weeks,WO
14-May-22,W 21,Atq -372,MILEY COMBS,WO
14-May-22,W 21,Atq -374,kaley fitzpatrick,WO
14-May-22,W 21,Atq -470,JOVANI POPE,WO
14-May-22,W 21,Atq -455,CAYLEE MEADOWS,WO
15-May-22,W 21,Atq -385,finnegan gilbert,WO
15-May-22,W 21,Atq -387,konner henson,WO
15-May-22,W 21,Atq -430,maximus mckenzie,WO
15-May-22,W 21,Atq -371,KAYLEIGH KENNEDY,WO
15-May-22,W 21,Atq -364,KEATON NIXON,WO
15-May-22,W 21,Atq -448,athena rios,WO
15-May-22,W 21,Atq -472,quincy mendez,WO
15-May-22,W 21,Atq -411,samuel murray,WO
15-May-22,W 21,Atq -461,josh sharp,WO
15-May-22,W 21,Atq -453,NEHEMIAH DIAZ,WO
15-May-22,W 21,Atq -376,dominique benjamin,WO
15-May-22,W 21,Atq -418,HILLARY KIRK,WO
15-May-22,W 21,Atq -373,ISIAH SMALL,WO
15-May-22,W 21,Atq -382,gustavo ritter,WO
15-May-22,W 21,Atq -408,nick orozco,WO
15-May-22,W 21,Atq -418,marquis wyatt,WO
15-May-22,W 21,Atq -414,titus andersen,WO
15-May-22,W 21,Atq -403,WILL MAHONEY,WO
15-May-22,W 21,Atq -393,emma freeman,WO
15-May-22,W 21,Atq -367,BRILEY ORR,WO
15-May-22,W 21,Atq -452,ayanna atkins,WO
15-May-22,W 21,Atq -421,RYLEE MULLINS,WO
15-May-22,W 21,Atq -432,RYANN GUERRERO,WO
15-May-22,W 21,Atq -484,DEMARCUS GORDON,WO
15-May-22,W 21,Atq -467,ESPERANZA IRWIN,WO
15-May-22,W 21,Atq -396,karma reeves,WO
15-May-22,W 21,Atq -472,CRISTOFER BERNARD,WO
15-May-22,W 21,Atq -412,tucker austin,WO
15-May-22,W 21,Atq -398,SALVATORE HENDRIX,WO
15-May-22,W 21,Atq -484,adyson moyer,WO
15-May-22,W 21,Atq -385,jase ingram,WO
15-May-22,W 21,Atq -456,adriel pace,WO
15-May-22,W 21,Atq -375,KENLEY MARSH,WO
15-May-22,W 21,Atq -475,london kim,WO
15-May-22,W 21,Atq -405,chris frye,WO
15-May-22,W 21,Atq -331,jonah hamilton,WO
15-May-22,W 21,Atq -435,DEAN MCLAUGHLIN,WO
15-May-22,W 21,Atq -348,WESTON HORTON,WO
15-May-22,W 21,Atq -468,xiomara ruiz,WO
15-May-22,W 21,Atq -368,MACIE CALLAHAN,WO
15-May-22,W 21,Atq -475,rey novak,WO
15-May-22,W 21,Atq -375,hailee fitzpatrick,WO
15-May-22,W 21,Atq -433,JAYCE FUENTES,WO
15-May-22,W 21,Atq -370,ELLA ROTH,WO
15-May-22,W 21,Atq -423,rodrigo price,WO
15-May-22,W 21,Atq -438,MILES FIELDS,WO
15-May-22,W 21,Atq -349,trystan ortega,WO
15-May-22,W 21,Atq -459,iris woodard,WO
15-May-22,W 21,Atq -396,JOEL CRUZ,WO
15-May-22,W 21,Atq -419,faith hamilton,WO
15-May-22,W 21,Atq -446,APRIL AYERS,WO
15-May-22,W 21,Atq -334,BOSTON MORSE,WO
15-May-22,W 21,Atq -343,myla klein,WO
15-May-22,W 21,Atq -335,MADELYNN GRAY,WO
15-May-22,W 21,Atq -440,MCKAYLA PARKER,WO
15-May-22,W 21,Atq -405,SOFIA SOLIS,WO
15-May-22,W 21,Atq -450,MIYA HAMPTON,WO
15-May-22,W 21,Atq -467,cason david,WO
15-May-22,W 21,Atq -419,kaylah schultz,WO
15-May-22,W 21,Atq -443,lyric bartlett,WO
15-May-22,W 21,Atq -335,tori shannon,WO
15-May-22,W 21,Atq -397,GRACE STONE,WO
15-May-22,W 21,Atq -404,ana little,WO
15-May-22,W 21,Atq -436,phoenix brady,WO
15-May-22,W 21,Atq -441,loki lal,WO
15-May-22,W 21,Atq -366,peter pandey,WO
15-May-22,W 21,Atq -438,MEKHI SINGLETON,WO
15-May-22,W 21,Atq -398,bo cordova,WO
15-May-22,W 21,Atq -411,NEVAEH WALLER,WO
15-May-22,W 21,Atq -462,jarvis singh,WO
15-May-22,W 21,Atq -406,THANOS THAKUR,WO
15-May-22,W 21,Atq -362,KIANA MCMILLAN,WFO
15-May-22,W 21,Atq -476,KANE MALONE,WFO
15-May-22,W 21,Atq -455,aditya walls,WFO
15-May-22,W 21,Atq -458,jessie carrillo,WFO
15-May-22,W 21,Atq -400,CHAD MACIAS,WFO
15-May-22,W 21,Atq -437,dallas weeks,WFO
15-May-22,W 21,Atq -372,MILEY COMBS,WFO
15-May-22,W 21,Atq -374,kaley fitzpatrick,WFO
15-May-22,W 21,Atq -470,JOVANI POPE,WFO
15-May-22,W 21,Atq -385,finnegan gilbert,WFO
15-May-22,W 21,Atq -364,KEATON NIXON,WFO
15-May-22,W 21,Atq -448,athena rios,WFO
15-May-22,W 21,Atq -472,quincy mendez,WFO
15-May-22,W 21,Atq -411,samuel murray,WFO
16-May-22,W 21,Atq -461,josh sharp,WFO
16-May-22,W 21,Atq -453,NEHEMIAH DIAZ,WFO
16-May-22,W 21,Atq -418,HILLARY KIRK,WFO
16-May-22,W 21,Atq -373,isiah small,WFO
16-May-22,W 21,Atq -418,marquis wyatt,WFO
16-May-22,W 21,Atq -414,titus andersen,WFO
16-May-22,W 21,Atq -403,will mahoney,WFO
16-May-22,W 21,Atq -367,briley orr,WFO
16-May-22,W 21,Atq -484,demarcus gordon,WFO
16-May-22,W 21,Atq -467,ESPERANZA IRWIN,WFO
16-May-22,W 21,Atq -396,karma reeves,WFO
16-May-22,W 21,Atq -472,CRISTOFER BERNARD,WFO
16-May-22,W 21,Atq -412,tucker austin,WFO
16-May-22,W 21,Atq -484,ADYSON MOYER,WFO
16-May-22,W 21,Atq -385,JASE INGRAM,WFO
16-May-22,W 21,Atq -456,ADRIEL PACE,WFO
16-May-22,W 21,Atq -375,kenley marsh,WFO
16-May-22,W 21,Atq -475,london kim,WFO
16-May-22,W 21,Atq -405,CHRIS FRYE,WFO
16-May-22,W 21,Atq -331,JONAH HAMILTON,WFO
16-May-22,W 21,Atq -348,weston horton,WFO
16-May-22,W 21,Atq -468,XIOMARA RUIZ,WFO
16-May-22,W 21,Atq -368,MACIE CALLAHAN,WFO
16-May-22,W 21,Atq -475,rey novak,WFO
16-May-22,W 21,Atq -375,HAILEE FITZPATRICK,WFO
16-May-22,W 21,Atq -433,JAYCE FUENTES,WFO
16-May-22,W 21,Atq -438,miles fields,WFO
16-May-22,W 21,Atq -349,trystan ortega,WFO
16-May-22,W 21,Atq -459,IRIS WOODARD,WFO
16-May-22,W 21,Atq -396,JOEL CRUZ,WFO
16-May-22,W 21,Atq -419,FAITH HAMILTON,WFO
16-May-22,W 21,Atq -446,april ayers,WFO
16-May-22,W 21,Atq -334,BOSTON MORSE,WFO
16-May-22,W 21,Atq -343,myla klein,WFO
16-May-22,W 21,Atq -335,MADELYNN GRAY,WFO
16-May-22,W 21,Atq -440,mckayla parker,WFO
16-May-22,W 21,Atq -405,sofia solis,WFO
16-May-22,W 21,Atq -450,miya hampton,WFO
16-May-22,W 21,Atq -467,cason david,WFO
16-May-22,W 21,Atq -443,LYRIC BARTLETT,WFO
16-May-22,W 21,Atq -335,TORI SHANNON,WFO
16-May-22,W 21,Atq -397,GRACE STONE,WFO
16-May-22,W 21,Atq -404,ANA LITTLE,WFO
16-May-22,W 21,Atq -441,loki lal,WFO
16-May-22,W 21,Atq -366,PETER PANDEY,WFO
16-May-22,W 21,Atq -438,MEKHI SINGLETON,WFO
16-May-22,W 21,Atq -398,bo cordova,WFO
16-May-22,W 21,Atq -411,NEVAEH WALLER,WFO
16-May-22,W 21,Atq -462,jarvis singh,WFO
16-May-22,W 21,Atq -406,THANOS THAKUR,WFO
16-May-22,W 21,Atq -430,MAXIMUS MCKENZIE,WFH
16-May-22,W 21,Atq -382,GUSTAVO RITTER,WFH
16-May-22,W 21,Atq -398,SALVATORE HENDRIX,WFH
16-May-22,W 21,Atq -370,ella roth,WFH
16-May-22,W 21,Atq -423,rodrigo price,WFH
16-May-22,W 21,Atq -452,AYANNA ATKINS,SL
16-May-22,W 21,Atq -393,EMMA FREEMAN,PL
16-May-22,W 21,Atq -421,rylee mullins,PL
16-May-22,W 21,Atq -432,ryann guerrero,PL
16-May-22,W 21,Atq -435,DEAN MCLAUGHLIN,PL
16-May-22,W 21,Atq -419,KAYLAH SCHULTZ,PL
16-May-22,W 21,Atq -362,kiana mcmillan,WFO
16-May-22,W 21,Atq -476,kane malone,WFO
16-May-22,W 21,Atq -455,ADITYA WALLS,WFO
16-May-22,W 21,Atq -400,chad macias,WFO
16-May-22,W 21,Atq -437,dallas weeks,WFO
16-May-22,W 21,Atq -372,miley combs,WFO
